Transaction ID,Segment,Revenue
367734979,baseline,59.98
367734981,granify,36.95
367734983,baseline,16.95
367734985,granify,36.95
367734987,granify,39.95
367734989,granify,34.95
367734991,granify,239
367734993,baseline,28.99
367734995,granify,71.9
367734997,baseline,177.45
367734999,granify,73.9
367735001,granify,62.95
367735003,granify,36.95
367735005,baseline,199.99
367735007,granify,34.95
367735009,granify,199.99
367735011,granify,34.95
367735013,granify,39.95
367735017,granify,141.9
367735019,granify,36.95
367735021,granify,34.95
367735023,granify,39.95
367735025,granify,189.99
367735027,granify,212.77
367735029,granify,36.95
367735033,granify,175.45
367735035,granify,34.95
367735037,granify,51.12
367735039,granify,34.95
367735041,granify,73.9
367735043,granify,34.95
367735045,granify,36.95
367735049,granify,36.95
367735051,granify,36.95
367735053,granify,20.63
367735055,granify,30
367735057,granify,34.95
367735059,granify,73.9
367735061,granify,19.9
367735063,baseline,65.85
367735065,baseline,199.99
367735067,granify,34.95
367735071,baseline,48.38
367735073,granify,36.95
367735077,granify,207.85
367735079,granify,34.95
367735081,granify,199.99
367735085,granify,109.95
367735087,granify,34.95
367735089,granify,21.25
367735091,granify,64
367735093,granify,34.95
367735095,granify,76.9
367735097,granify,29.95
367735099,granify,39.95
367735101,granify,71.76
367735103,granify,59.94
367735105,granify,68.75
367735107,granify,19.95
367735109,granify,28
367735111,granify,87.75
367735113,granify,51.75
367735115,granify,71.9
367735119,granify,69.9
367735121,granify,71.13
367735123,granify,39.95
367735125,granify,34.95
367735127,granify,50
367735129,granify,45.21
367735131,granify,161.6
367735133,granify,199.99
367735137,granify,198.75
367735139,granify,19.95
367735141,granify,19.95
367735143,granify,25.95
367735145,granify,19.95
367735147,granify,34.95
367735149,granify,34.95
367735151,granify,8
367735153,granify,6.95
367735155,granify,599.99
367735159,granify,34.95
367735161,granify,271.15
367735163,granify,189.99
367735165,granify,86.95
367735167,granify,28
367735169,granify,33
367735171,baseline,69.9
367735173,granify,38
367735175,granify,29.95
367735177,baseline,92.81
367735179,granify,34.95
367735183,granify,34.95
367735185,granify,226.9
367735187,granify,29.95
367735189,granify,49.95
367735191,granify,20.87
367735193,granify,89.9
367735195,granify,59.9
367735197,granify,69.9
367735199,granify,75.85
367735201,granify,120.85
367735203,granify,34
367735205,granify,34.95
367735207,granify,54.9
367735209,granify,99.9
367735211,granify,73.99
367735213,granify,34.95
367735215,granify,34.95
367735217,granify,34.95
367735219,granify,47.75
367735221,granify,86.95
367735225,granify,39.9
367735227,granify,16.25
367735229,baseline,36.95
367735231,granify,20.63
367735233,baseline,84.95
367735235,granify,18.4
367735237,granify,19.95
367735239,granify,62.03
367735241,granify,79.65
367735243,granify,19.95
367735245,granify,103.35
367735247,granify,19.95
367735249,granify,36.95
367735251,granify,19.95
367735253,granify,34.95
367735255,granify,58.9
367735257,granify,59.85
367735259,granify,34.95
367735261,granify,19.95
367735263,granify,71.9
367735265,granify,34.95
367735267,granify,749.99
367735269,granify,34.95
367735271,granify,19.95
367735273,granify,17.95
367735275,granify,19.95
367735277,granify,28
367735279,granify,51.95
367735281,granify,39.95
367735285,granify,19.95
367735287,granify,113.85
367735289,granify,49.99
367735291,granify,30.9
367735293,granify,36.25
367735297,granify,79.9
367735299,baseline,57
367735301,granify,17.95
367735307,granify,18.95
367735309,granify,19.95
367735311,baseline,8.96
367735313,granify,20.63
367735315,granify,17.95
367735319,granify,19.95
367735321,granify,34.95
367735325,granify,28
367735327,granify,199.99
367735329,granify,19.95
367735331,granify,23
367735333,baseline,19.95
367735335,granify,19.95
367735337,granify,19.95
367735339,granify,73.9
367735341,granify,36.95
367735343,granify,141.99
367735345,granify,28.93
367735347,granify,34.95
367735349,granify,74.85
367735351,granify,34.95
367735353,granify,19.95
367735355,baseline,19.95
367735357,granify,103.35
367735359,granify,19.95
367735361,granify,31.95
367735365,granify,34.95
367735367,granify,19.95
367735369,granify,34.95
367735373,granify,19.95
367735375,granify,19.95
367735377,granify,36.95
367735379,granify,71.9
367735381,granify,54.9
367735383,granify,19.95
367735387,granify,34.95
367735389,granify,47
367735391,granify,19.95
367735395,granify,19.95
367735397,granify,19.95
367735399,granify,34.95
367735401,granify,199.99
367735403,baseline,73.9
367735405,granify,39.92
367735407,granify,120
367735409,granify,95.9
367735411,granify,41
367735413,granify,259.99
367735417,granify,64
367735421,granify,19.95
367735423,granify,36.95
367735425,granify,32
367735427,granify,32
367735429,granify,38
367735431,baseline,56.9
367735433,granify,31.95
367735435,baseline,68.95
367735437,granify,58.2
367735439,granify,19.95
367735441,granify,71.9
367735443,baseline,23.56
367735447,granify,64
367735449,granify,19.95
367735451,granify,24.95
367735453,granify,162.77
367735457,granify,199.99
367735459,granify,19.95
367735461,granify,18
367735463,granify,109.93
367735465,granify,76.95
367735467,granify,36.95
367735469,granify,74.85
367735471,granify,65
367735473,granify,137.31
367735475,granify,212.8
367735477,granify,59.85
367735479,granify,34.95
367735481,granify,56.9
367735483,granify,84.98
367735485,granify,94
367735487,granify,22.99
367735489,granify,36.95
367735493,granify,94.9
367735495,granify,25
367735497,granify,19.95
367735499,granify,41.94
367735501,baseline,41.3
367735503,granify,96.85
367735507,granify,199.99
367735509,granify,17.95
367735511,granify,72.33
367735513,granify,142.91
367735515,granify,31.95
367735517,baseline,19.95
367735519,granify,19.95
367735521,granify,69.9
367735525,granify,62
367735527,granify,29.95
367735529,granify,84.99
367735531,granify,29.23
367735533,baseline,20
367735535,baseline,261.7
367735537,granify,34.95
367735539,granify,89.85
367735541,granify,64
367735543,granify,69.9
367735545,granify,34.95
367735547,granify,122.85
367735549,granify,39.9
367735551,granify,51.9
367735553,baseline,34.95
367735555,granify,23
367735557,granify,25
367735559,granify,187.85
367735561,granify,19.95
367735563,granify,46.59
367735565,baseline,294.32
367735569,granify,101.45
367735571,baseline,76.87
367735573,granify,71.9
367735575,granify,19.95
367735577,granify,19.95
367735579,granify,29.95
367735581,granify,19.95
367735583,granify,64
367735585,granify,88.85
367735587,granify,19.95
367735589,granify,99.75
367735591,granify,34.95
367735593,granify,82
367735597,granify,19.95
367735599,granify,19.95
367735601,granify,138.5
367735603,granify,63.9
367735605,granify,154.8
367735607,granify,19.95
367735609,granify,59.9
367735611,granify,47.95
367735613,granify,19.99
367735615,granify,71.9
367735617,granify,24.95
367735619,granify,19.95
367735621,granify,217.89
367735623,granify,76.85
367735625,granify,40.17
367735627,granify,352.73
367735629,baseline,36.95
367735631,granify,39.9
367735633,granify,49.99
367735635,granify,39.95
367735637,granify,59.9
367735639,granify,19.95
367735641,granify,74.85
367735643,granify,19.95
367735647,granify,34.95
367735649,granify,101.9
367735651,granify,84.95
367735653,granify,19.95
367735655,granify,199.99
367735657,granify,56.9
367735659,granify,22.01
367735661,granify,99.95
367735663,baseline,15
367735665,granify,84.95
367735667,granify,76.9
367735669,granify,34.95
367735671,granify,84.45
367735673,granify,24.95
367735675,granify,50
367735677,granify,81.9
367735679,granify,55.95
367735681,granify,151.9
367735683,granify,19.95
367735685,granify,199.99
367735687,granify,40
367735689,granify,89.99
367735691,granify,49.9
367735693,granify,32.9
367735695,granify,28
367735697,granify,22.01
367735699,granify,41.85
367735701,granify,19.99
367735703,granify,31.25
367735705,granify,27.88
367735707,granify,56.9
367735709,granify,31.25
367735711,baseline,84.95
367735713,granify,19.95
367735715,granify,28.9
367735717,granify,19.95
367735719,granify,39.95
367735721,baseline,34.95
367735723,granify,45
367735725,granify,84.95
367735727,granify,64
367735731,granify,199.99
367735733,granify,19.95
367735735,granify,39.95
367735737,granify,51.17
367735739,granify,74.5
367735741,granify,749.99
367735743,granify,34.95
367735745,granify,64
367735747,granify,109.78
367735749,granify,80
367735751,granify,48.38
367735753,granify,19.95
367735755,granify,183.85
367735757,granify,29.95
367735759,granify,113.85
367735761,granify,59.99
367735763,granify,79.88
367735765,baseline,34.95
367735767,granify,29.99
367735769,granify,19.95
367735771,granify,193.1
367735773,baseline,19.95
367735777,granify,79.8
367735781,granify,209.9
367735783,granify,78.58
367735785,granify,25.01
367735787,granify,22
367735789,baseline,56.9
367735791,granify,50
367735793,granify,50
367735795,granify,84.95
367735797,granify,99.95
367735801,granify,19.95
367735803,granify,74.85
367735805,granify,67.85
367735807,granify,34.95
367735809,granify,19.95
367735811,granify,8
367735813,granify,39.9
367735815,baseline,129.95
367735817,granify,34.95
367735819,baseline,48
367735821,granify,16.95
367735823,granify,15
367735825,granify,28
367735827,baseline,84.95
367735829,granify,34.95
367735831,baseline,34.95
367735833,granify,84.95
367735835,granify,24.08
367735837,granify,73.9
367735839,granify,87.98
367735841,granify,50
367735843,granify,32
367735845,granify,54.9
367735847,granify,56.9
367735849,granify,23
367735851,granify,99.99
367735853,granify,249.98
367735855,granify,84.95
367735857,granify,103.9
367735859,granify,134.9
367735861,granify,19.95
367735863,granify,110.23
367735865,granify,34.95
367735867,granify,42.88
367735869,granify,199.99
367735871,granify,179.99
367735873,granify,36.95
367735875,granify,21.95
367735877,granify,39.9
367735879,granify,73.9
367735881,baseline,84.95
367735885,granify,28.9
367735887,granify,34.95
367735889,granify,74.9
367735891,granify,34
367735893,baseline,45
367735897,granify,34.95
367735899,granify,19.95
367735901,granify,79.95
367735903,granify,19.95
367735905,granify,53.9
367735907,granify,71.9
367735909,granify,24.99
367735911,granify,86.7
367735913,granify,103.9
367735915,granify,101.9
367735917,granify,45
367735919,granify,139.95
367735921,granify,79.9
367735923,granify,64
367735925,granify,144.95
367735929,granify,30
367735931,granify,26.95
367735933,baseline,39.95
367735935,granify,16.17
367735937,granify,71.9
367735939,granify,34.95
367735941,granify,19.95
367735943,baseline,59
367735945,granify,119.98
367735947,granify,71.9
367735949,granify,249.99
367735951,granify,19.95
367735953,granify,34.95
367735955,granify,56.2
367735957,baseline,48.3
367735959,granify,134.95
367735961,granify,45.23
367735963,granify,28
367735965,granify,39.95
367735967,granify,19.95
367735969,granify,15.75
367735971,granify,59.9
367735973,granify,40.99
367735975,baseline,85.54
367735977,baseline,50
367735979,granify,19.95
367735981,granify,16.95
367735985,granify,77.54
367735989,granify,40.98
367735991,granify,50
367735993,granify,34.95
367735995,granify,61.95
367735997,granify,108.9
367735999,granify,65.9
367736001,baseline,19.95
367736003,granify,19.95
367736005,granify,49.95
367736007,granify,21.95
367736013,granify,106.85
367736015,granify,84.95
367736017,granify,17.95
367736019,granify,44.45
367736021,granify,134.95
367736023,granify,34.95
367736025,granify,41.21
367736027,granify,223.85
367736031,granify,269.99
367736035,granify,28
367736037,granify,36.95
367736039,granify,174.75
367736041,granify,38
367736043,granify,14.91
367736045,baseline,50
367736047,granify,50
367736049,granify,50
367736051,granify,84.95
367736053,granify,23.92
367736057,granify,48
367736059,granify,34.95
367736061,granify,78
367736063,granify,17.03
367736065,granify,84.95
367736067,granify,50
367736069,granify,18
367736071,granify,86.98
367736073,granify,258.04
367736075,granify,89.9
367736077,granify,18.66
367736079,granify,50
367736081,granify,219.98
367736083,granify,84.95
367736085,granify,113.95
367736087,granify,154.8
367736089,granify,19.95
367736091,granify,56.9
367736093,granify,24.95
367736097,granify,56.73
367736099,granify,82.85
367736101,granify,24.95
367736103,granify,94.8
367736105,granify,34.95
367736109,granify,159.3
367736111,granify,84.95
367736113,granify,87.75
